actor,movie_or_TV_name
Jeffrey Hunter,The F.B.I.
Jeffrey Hunter,Find a Place to Die
Jeffrey Hunter,The Private Navy of Sgt. O'Farrell
Jeffrey Hunter,Custer of the West
Paul Baxley,The Dukes of Hazzard: Hazzard in Hollywood
William Shatner,TekWar: TekJustice
William Shatner,SeaQuest 2032
Majel Barrett,Leave It to Beaver
Majel Barrett,The Untouchables
Majel Barrett,Johnny Midnight
Majel Barrett,Whirlybirds
Majel Barrett,The Buccaneer
Majel Barrett,As Young as We Are
Majel Barrett,The Black Orchid
Jeffrey Hunter,The Christmas Kid
Jeffrey Hunter,A Guide for the Married Man
Jeffrey Hunter,A Witch Without a Broom
Jeffrey Hunter,The Monroes
Jeffrey Hunter,Journey Into Fear
Jeffrey Hunter,Strange Portrait
Paul Baxley,Wind on Water
Paul Baxley,The Dukes of Hazzard: Reunion!
Paul Baxley,Twilight Man
Paul Baxley,Shadow-Ops
Paul Baxley,The Avenging Angel
William Shatner,TekWar: TekLab
William Shatner,TekWar: TekLords
Majel Barrett,Will Success Spoil Rock Hunter?
Jeffrey Hunter,The Green Hornet
Jeffrey Hunter,Daniel Boone
Jeffrey Hunter,Dimension 5
Jeffrey Hunter,Star Trek: The Original Series
Jeffrey Hunter,The Legend of Jesse James
Jeffrey Hunter,Kraft Suspense Theatre
Paul Baxley,Pontiac Moon
Paul Baxley,Deconstructing Sarah
Paul Baxley,Deep Red
Paul Baxley,Revenge on the Highway
William Shatner,TekWar
William Shatner,Columbo
Jeffrey Hunter,Brainstorm
Jeffrey Hunter,Uncle Tom's Cabin
Jeffrey Hunter,Murieta
Jeffrey Hunter,Bob Hope Presents the Chrysler Theatre
Jeffrey Hunter,Temple Houston
Paul Baxley,Raven
Paul Baxley,Raven: Return of the Black Dragons
Paul Baxley,The Mambo Kings
Paul Baxley,Timebomb
Paul Baxley,Stone Cold
Laura Wood,Sweet Bird of Aquarius
Laura Wood,This Sporting House
William Shatner,Family of Strangers
William Shatner,Loaded Weapon 1
Jeffrey Hunter,The Man from Galveston
Jeffrey Hunter,Gold for the Caesars
Jeffrey Hunter,Combat!
Jeffrey Hunter,Death Valley Days
Jeffrey Hunter,The Alfred Hitchcock Hour
Jeffrey Hunter,The Longest Day
Paul Baxley,The Exorcist III
Paul Baxley,Class of 1999
Paul Baxley,Dark Angel
Paul Baxley,Action Jackson
Paul Baxley,The Magical World of Disney
Laura Wood,My Three Sons
Laura Wood,Star Trek: The Original Series
Laura Wood,Gomer Pyle: USMC
Laura Wood,Six She's and a He
Laura Wood,The Rebel
Laura Wood,77 Sunset Strip
Laura Wood,General Electric Theater
Laura Wood,Official Detective
Laura Wood,Highway Patrol
Laura Wood,Medic
William Shatner,The Larry Sanders Show
William Shatner,Voice of the Planet
William Shatner,Star Trek VI: The Undiscovered Country
Jeffrey Hunter,No Man Is an Island
Jeffrey Hunter,Checkmate
Jeffrey Hunter,King of Kings
Jeffrey Hunter,Man-Trap
Jeffrey Hunter,Key Witness
Jeffrey Hunter,Hell to Eternity
Paul Baxley,Getting Even
Paul Baxley,Pee-wee's Big Adventure
Paul Baxley,The Dukes of Hazzard
Paul Baxley,"Butcher, Baker, Nightmare Maker"
Paul Baxley,Death Hunt
Paul Baxley,Charlie Chan and the Curse of the Dragon Queen
William Shatner,My Talk Show
William Shatner,Star Trek V: The Final Frontier
William Shatner,The Trial of Standing Bear
Jeffrey Hunter,Sergeant Rutledge
Jeffrey Hunter,"Destiny, West!"
Jeffrey Hunter,Our American Heritage
Jeffrey Hunter,Johnny Ringo
Jeffrey Hunter,Pursuit
Jeffrey Hunter,In Love and War
Paul Baxley,In God We Trust (or Gimme That Prime Time Religion)
Paul Baxley,Sunburn
Paul Baxley,The Champ
Paul Baxley,Quincy M.E.
Paul Baxley,Goin' Coconuts
Paul Baxley,Zero to Sixty
William Shatner,Broken Angel
William Shatner,Star Trek IV: The Voyage Home
William Shatner,T.J. Hooker
Abraham Sofaer,Kolchak: The Night Stalker
Jeffrey Hunter,The Last Hurrah
Jeffrey Hunter,Count Five and Die
Jeffrey Hunter,Climax!
Jeffrey Hunter,No Down Payment
Jeffrey Hunter,The Way to the Gold
Jeffrey Hunter,The True Story of Jesse James
Paul Baxley,Mad Bull
Paul Baxley,Telefon
Paul Baxley,Wonder Woman
Paul Baxley,Citizens Band
Paul Baxley,"Rich Man, Poor Man - Book II"
Paul Baxley,The Late Show
William Shatner,North Beach and Rawhide
William Shatner,The Ray Bradbury Theater
William Shatner,Secrets of a Married Man
Abraham Sofaer,The Magician
Abraham Sofaer,Assignment: Vienna
Abraham Sofaer,Search
Abraham Sofaer,Chisum
Abraham Sofaer,Justine
Abraham Sofaer,Che!
John Abbott,Quest
Jeffrey Hunter,Gun for a Coward
Jeffrey Hunter,The Proud Ones
Jeffrey Hunter,The 20th Century-Fox Hour
Jeffrey Hunter,The Searchers
Jeffrey Hunter,A Kiss Before Dying
Jeffrey Hunter,The Great Locomotive Chase
Paul Baxley,Fun with Dick and Jane
Paul Baxley,Sherlock Holmes in New York
Paul Baxley,Captains and the Kings
Paul Baxley,"Rich Man, Poor Man"
Paul Baxley,The Killing of a Chinese Bookie
William Shatner,Star Trek III: The Search for Spock
William Shatner,Airplane II: The Sequel
Abraham Sofaer,The New Adventures of Huckleberry Finn
Abraham Sofaer,Ironside
Abraham Sofaer,Star Trek: The Original Series
Abraham Sofaer,The High Chaparral
Abraham Sofaer,Head
Abraham Sofaer,I Dream of Jeannie
John Abbott,Cracking Up
John Abbott,Slapstick of Another Kind
John Abbott,Mixed Blessings
John Abbott,Outside Chance
John Abbott,Emmerdale Farm
John Abbott,The Oregon Trail
Jeffrey Hunter,Seven Cities of Gold
Jeffrey Hunter,Seven Angry Men
Jeffrey Hunter,White Feather
Jeffrey Hunter,Princess of the Nile
Jeffrey Hunter,Three Young Texans
Jeffrey Hunter,Sailor of the King
Paul Baxley,Kolchak: Demon and the Mummy
Paul Baxley,Get Christie Love!
Paul Baxley,Kolchak: The Night Stalker
Paul Baxley,The White Dawn
Paul Baxley,The Parallax View
William Shatner,Star Trek II: The Wrath of Khan
William Shatner,Police Squad!
William Shatner,Visiting Hours
Joan Collins,Unforgettable
Jeanne Bal,Matt Lincoln
Abraham Sofaer,Lost in Space
Abraham Sofaer,Journey to the Center of Time
Abraham Sofaer,The Felony Squad
Abraham Sofaer,Tarzan
Abraham Sofaer,The Rat Patrol
Abraham Sofaer,The Time Tunnel
Abraham Sofaer,Mission: Impossible
John Abbott,Holmes and Yoyo
John Abbott,Sherlock Holmes in New York
John Abbott,The Black Bird
John Abbott,The Cat Creature
John Abbott,Medical Center
John Abbott,Cool Million
John Abbott,"O'Hara, U.S. Treasury"
Jeffrey Hunter,Dreamboat
Jeffrey Hunter,Lure of the Wilderness
Jeffrey Hunter,Belles on Their Toes
Jeffrey Hunter,Red Skies of Montana
Jeffrey Hunter,Take Care of My Little Girl
Jeffrey Hunter,The Frogmen
Paul Baxley,Mr. Majestyk
Paul Baxley,Charley Varrick
Paul Baxley,The Boy Who Cried Werewolf
Paul Baxley,Cleopatra Jones
Paul Baxley,The Godfather
Paul Baxley,"What's Up, Doc?"
William Shatner,The Babysitter
William Shatner,The Kidnapping of the President
William Shatner,Star Trek: The Motion Picture
Joan Collins,Glow & Darkness
Joan Collins,Tomorrow Morning
Joan Collins,2020: The Movie
Jeanne Bal,Company of Killers
Jeanne Bal,Insight
Jeanne Bal,I Spy
Jeanne Bal,"Hey, Landlord"
Jeanne Bal,Star Trek: The Original Series
Jeanne Bal,Perry Mason
Jeanne Bal,McHale's Navy
Jeanne Bal,Karen
Jeanne Bal,The Fugitive
Abraham Sofaer,Family Affair
Abraham Sofaer,Laredo
Abraham Sofaer,The Girl from U.N.C.L.E.
Abraham Sofaer,Run for Your Life
Abraham Sofaer,Bob Hope Presents the Chrysler Theatre
Abraham Sofaer,Daniel Boone
Abraham Sofaer,Death Valley Days
John Abbott,Confessions of a Top Crime Buster
John Abbott,McMillan & Wife
John Abbott,The Partners
John Abbott,2000 Years Later
John Abbott,Land of the Giants
John Abbott,The Wild Wild West
Jeffrey Hunter,Fourteen Hours
Jeffrey Hunter,Call Me Mister
Jeffrey Hunter,Julius Caesar
Paul Baxley,Diamonds Are Forever
Paul Baxley,The Sheriff
Paul Baxley,Mrs. Pollifax-Spy
Paul Baxley,Suppose They Gave a War and Nobody Came
Paul Baxley,Catch-22
William Shatner,Disaster on the Coastliner
William Shatner,Riel
William Shatner,Crash
Joan Collins,The Loss Adjuster
Joan Collins,Hawaii Five-0
Joan Collins,American Horror Story
Joan Collins,Gerry
Jeanne Bal,Mr. Novak
Jeanne Bal,Wagon Train
Jeanne Bal,Bonanza
Jeanne Bal,The Dick Powell Theatre
Jeanne Bal,Tales of Wells Fargo
Jeanne Bal,Shotgun Slade
Jeanne Bal,Bachelor Father
Jeanne Bal,Checkmate
Jeanne Bal,Route 66
Abraham Sofaer,The Man from U.N.C.L.E.
Abraham Sofaer,The Greatest Story Ever Told
Abraham Sofaer,The Outer Limits
Abraham Sofaer,The Third Man
Abraham Sofaer,Temple Houston
Abraham Sofaer,Ben Casey
John Abbott,Bewitched
John Abbott,Iron Horse
John Abbott,Mannix
John Abbott,The Jungle Book
John Abbott,Garrison's Gorillas
John Abbott,Star Trek: The Original Series
Paul Baxley,Eye of the Cat
Paul Baxley,The Great Bank Robbery
Paul Baxley,Sam Whiskey
Paul Baxley,Star Trek: The Original Series
Paul Baxley,Red Beret
William Shatner,Little Women
William Shatner,The Third Walker
William Shatner,Land of No Return
Joan Collins,The Royals
Joan Collins,Benidorm
Joan Collins,The Time of Their Lives
Joan Collins,Absolutely Fabulous: The Movie
Jeanne Bal,Thriller
Jeanne Bal,Riverboat
Jeanne Bal,Diagnosis: Unknown
Jeanne Bal,Love and Marriage
Jeanne Bal,Adventures of the Sea Hawk
Jeanne Bal,Appointment with Adventure
Abraham Sofaer,The Alfred Hitchcock Hour
Abraham Sofaer,4 for Texas
Abraham Sofaer,Twice-Told Tales
Abraham Sofaer,Captain Sindbad
Abraham Sofaer,Perry Mason
Abraham Sofaer,Taras Bulba
Abraham Sofaer,Dr. Kildare
John Abbott,Rango
John Abbott,Lost in Space
John Abbott,Gambit
John Abbott,Preview Tonight
John Abbott,The John Forsythe Show
John Abbott,The Munsters
John Abbott,The Man from U.N.C.L.E.
Paul Baxley,The Split
Paul Baxley,Coogan's Bluff
Paul Baxley,Journey to Shiloh
Paul Baxley,The Helicopter Spies
Paul Baxley,Captain Nice
William Shatner,The Bastard
William Shatner,How the West Was Won
William Shatner,The Oregon Trail
Joan Collins,Molly Moon and the Incredible Book of Hypnotism
Joan Collins,Saving Santa
Joan Collins,Rules of Engagement
Joan Collins,Fetish
Abraham Sofaer,Hitler
Abraham Sofaer,Naked City
Abraham Sofaer,Gunsmoke
Abraham Sofaer,Follow the Sun
Abraham Sofaer,The Investigators
Abraham Sofaer,Rawhide
Abraham Sofaer,Thriller
John Abbott,Get Smart
John Abbott,I Spy
John Abbott,Dream Wife
John Abbott,Laredo
John Abbott,Burke's Law
John Abbott,Perry Mason
Paul Baxley,T.H.E. Cat
Paul Baxley,Tobruk
Paul Baxley,The Dangerous Days of Kiowa Jones
Paul Baxley,The Appaloosa
Paul Baxley,Harper
William Shatner,Kingdom of the Spiders
William Shatner,Testimony of Two Men
Joan Collins,Verbotene Liebe
Joan Collins,Marple
Joan Collins,Ozzie
Joan Collins,Footballers' Wives
Abraham Sofaer,General Electric Theater
Abraham Sofaer,The Asphalt Jungle
Abraham Sofaer,Peter Gunn
Abraham Sofaer,Maverick
Abraham Sofaer,Checkmate
Abraham Sofaer,Alfred Hitchcock Presents
John Abbott,The Rogues
John Abbott,Profiles in Courage
John Abbott,The Greatest Story Ever Told
John Abbott,My Living Doll
John Abbott,Wendy and Me
John Abbott,Flipper
Paul Baxley,The Chase
Paul Baxley,Harum Scarum
Paul Baxley,Morituri
Paul Baxley,The Third Day
Paul Baxley,The Great Race
William Shatner,The Tenth Level
William Shatner,A Whale of a Tale
William Shatner,Barbary Coast
Joan Collins,Hotel Babylon
Joan Collins,Slavery and the Making of America
Joan Collins,Ellis in Glamourland
Joan Collins,Guiding Light
Abraham Sofaer,Adventures in Paradise
Abraham Sofaer,Song Without End
Abraham Sofaer,On Trial
Abraham Sofaer,The Twilight Zone
Abraham Sofaer,Hawaiian Eye
Abraham Sofaer,Riverboat
John Abbott,The Beverly Hillbillies
John Abbott,Destry
John Abbott,The Farmer's Daughter
John Abbott,Who's Minding the Store?
John Abbott,Bob Hope Presents the Chrysler Theatre
John Abbott,"I'm Dickens, He's Fenster"
Paul Baxley,Kraft Suspense Theatre
Paul Baxley,The Greatest Story Ever Told
Paul Baxley,The Carpetbaggers
Paul Baxley,The Travels of Jaimie McPheeters
Paul Baxley,Viva Las Vegas
William Shatner,The Devil's Rain
William Shatner,Perilous Voyage
Joan Collins,Badly Drawn Boy: Spitting in the Wind
Joan Collins,These Old Broads
Joan Collins,Will & Grace
Abraham Sofaer,Sea Hunt
Abraham Sofaer,Wichita Town
Abraham Sofaer,Troubleshooters
Abraham Sofaer,Zane Grey Theatre
Abraham Sofaer,77 Sunset Strip
Abraham Sofaer,Wagon Train
John Abbott,77 Sunset Strip
John Abbott,The Dick Powell Theatre
John Abbott,The DuPont Show of the Week
John Abbott,Alfred Hitchcock Presents
John Abbott,The Detectives
Paul Baxley,The Raiders
Paul Baxley,It's a Mad Mad Mad Mad World
Paul Baxley,PT 109
William Shatner,The Lives of Benjamin Franklin
William Shatner,The Rookies
Joan Collins,The Flintstones in Viva Rock Vegas
Joan Collins,Joseph and the Amazing Technicolor Dreamcoat
Karen Steele,Trap on Cougar Mountain
Abraham Sofaer,"Richard Diamond, Private Detective"
Abraham Sofaer,Father Knows Best
Abraham Sofaer,Lux Playhouse
Abraham Sofaer,The Real McCoys
Abraham Sofaer,Playhouse 90
Abraham Sofaer,The Millionaire
John Abbott,Outlaws
John Abbott,Bonanza
John Abbott,Ichabod and Me
John Abbott,Adventures in Paradise
John Abbott,The Jim Backus Show
John Abbott,Thriller
Paul Baxley,The Ugly American
Paul Baxley,Alcoa Premiere
Paul Baxley,Mutiny on the Bounty
Paul Baxley,Atlantis: The Lost Continent
Paul Baxley,One-Eyed Jacks
William Shatner,Police Woman
William Shatner,Amy Prentiss
William Shatner,Police Story
Joan Collins,The Clandestine Marriage
Joan Collins,Sweet Deception
Joan Collins,Pacific Palisades
Antoinette Bower,Neon Rider
Karen Steele,Mannix
Karen Steele,The Happy Ending
Karen Steele,A Boy... a Girl
Karen Steele,Hogan's Heroes
Karen Steele,Premiere
Karen Steele,Flipper
Karen Steele,The Felony Squad
Karen Steele,T.H.E. Cat
Abraham Sofaer,Behind Closed Doors
Abraham Sofaer,Westinghouse Desilu Playhouse
Abraham Sofaer,The Thin Man
Abraham Sofaer,Matinee Theatre
Abraham Sofaer,Not One Shall Die
Abraham Sofaer,Have Gun - Will Travel
John Abbott,Hong Kong
John Abbott,The DuPont Show with June Allyson
John Abbott,The Islanders
John Abbott,Maigret
John Abbott,Shirley Temple's Storybook
John Abbott,Shangri-La
Paul Baxley,Spartacus
Paul Baxley,Coronado 9
Paul Baxley,All the Young Men
Paul Baxley,Elmer Gantry
Paul Baxley,Riverboat
Paul Baxley,Guns of the Timberland
William Shatner,Star Trek: The Animated Series
William Shatner,Police Surgeon
Joan Collins,The Nanny
Joan Collins,Hart to Hart: Two Harts in 3/4 Time
Joan Collins,Annie: A Royal Adventure!
Joan Collins,A Midwinter's Tale
Antoinette Bower,"Murder, She Wrote"
Antoinette Bower,Club Paradise
Antoinette Bower,The Cowboy and the Ballerina
Antoinette Bower,The Evil That Men Do
Antoinette Bower,The Thorn Birds
Antoinette Bower,Time Walker
Antoinette Bower,Bring 'Em Back Alive
Antoinette Bower,Blood Song
Karen Steele,Cyborg 2087
Karen Steele,Star Trek: The Original Series
Karen Steele,Death of a Salesman
Karen Steele,The Farmer's Daughter
Karen Steele,Get Smart
Karen Steele,A Man Called Shenandoah
Karen Steele,Voyage to the Bottom of the Sea
Karen Steele,"The Long, Hot Summer"
Abraham Sofaer,The Adventures of Jim Bowie
Abraham Sofaer,The Sad Sack
Abraham Sofaer,The Story of Mankind
Abraham Sofaer,Lux Video Theatre
Abraham Sofaer,Omar Khayyam
Abraham Sofaer,Tales of the 77th Bengal Lancers
Abraham Sofaer,Climax!
John Abbott,The Rifleman
John Abbott,The Many Loves of Dobie Gillis
John Abbott,Gunsmoke
John Abbott,Tightrope
John Abbott,Play of the Week
John Abbott,General Electric Theater
Paul Baxley,Laramie
Paul Baxley,Some Like It Hot
Paul Baxley,The Badlanders
Paul Baxley,The Proud Rebel
Paul Baxley,The Left Handed Gun
William Shatner,Kodiak
William Shatner,Petrocelli
William Shatner,The Collaborators
Joan Collins,Decadence
Joan Collins,Mama's Back
Joan Collins,Egoli: Place of Gold
Antoinette Bower,Hart to Hart
Antoinette Bower,Prom Night
Antoinette Bower,"Die Sister, Die!"
Antoinette Bower,"First, You Cry"
Antoinette Bower,Kojak
Antoinette Bower,The Six Million Dollar Man
Antoinette Bower,Cannon
Karen Steele,Branded
Karen Steele,Bob Hope Presents the Chrysler Theatre
Karen Steele,The Wackiest Ship in the Army
Karen Steele,McGhee
Karen Steele,Summer Playhouse
Karen Steele,Valentine's Day
Karen Steele,Perry Mason
Karen Steele,Hazel
Abraham Sofaer,The First Texan
Abraham Sofaer,Bhowani Junction
Abraham Sofaer,The 20th Century-Fox Hour
Abraham Sofaer,Four Star Playhouse
Abraham Sofaer,Out of the Clouds
Abraham Sofaer,The Dancing Bear
John Abbott,Have Gun - Will Travel
John Abbott,Goodyear Theatre
John Abbott,Peter Gunn
John Abbott,The Ann Sothern Show
John Abbott,The Further Adventures of Ellery Queen
John Abbott,Studio One
Paul Baxley,The Deep Six
Paul Baxley,Mike Hammer
Paul Baxley,Baby Face Nelson
Paul Baxley,The Restless Gun
Paul Baxley,Gunfight at the O.K. Corral
William Shatner,Kung Fu
William Shatner,Big Bad Mama
William Shatner,Ironside
Joan Collins,Roseanne
Joan Collins,Dynasty: The Reunion
Joan Collins,Tonight at 8.30
Joan Collins,Dynasty
Antoinette Bower,Archer
Antoinette Bower,Columbo
Antoinette Bower,The Collaborators
Antoinette Bower,The Starlost
Antoinette Bower,The F.B.I.
Antoinette Bower,Hawkins
Antoinette Bower,Search
Antoinette Bower,The Whiteoaks of Jalna
Karen Steele,Kraft Mystery Theater
Karen Steele,Empire
Karen Steele,The Eleventh Hour
Karen Steele,40 Pounds of Trouble
Karen Steele,Alcoa Premiere
Karen Steele,Naked City
Karen Steele,Laramie
Karen Steele,Surfside 6
Abraham Sofaer,The Naked Jungle
Abraham Sofaer,His Majesty O'Keefe
Abraham Sofaer,Elephant Walk
Abraham Sofaer,BBC Sunday-Night Theatre
Abraham Sofaer,Music at Night
Abraham Sofaer,Judgment Deferred
Abraham Sofaer,Quo Vadis
John Abbott,Matinee Theatre
John Abbott,Gigi
John Abbott,Kraft Theatre
John Abbott,Sally
John Abbott,Omar Khayyam
John Abbott,Public Pigeon No. 1
Paul Baxley,Boy on a Dolphin
Paul Baxley,The Big Land
Paul Baxley,Last of the Badmen
Paul Baxley,Around the World in 80 Days
Paul Baxley,Giant
Paul Baxley,The Vagabond King
David Opatoshu,The Human Factor
William Shatner,The Six Million Dollar Man
William Shatner,The Magician
Joan Collins,Monte Carlo
Joan Collins,Sins
